word,neighbour,i
hedge,plague,6
hedge,lodging,7
hedge,buckle,8
hedge,trumpet,9
hedge,clout,10
table,chair,1
table,paper,2
table,doctor,3
table,train,4
table,money,5
table,hour,6
table,hospital,7
table,window,8
table,minutes,9
table,question,10
organ,science,1
organ,union,2
organ,collection,3
organ,mental,4
organ,existing,5
organ,dramatic,6
organ,movable,7
organ,vital,8
organ,morbid,9
organ,organs,10
rite,rites,1
rite,mantra,2
rite,performed,3
rite,observance,4
rite,embodied,5
rite,deity,6
rite,yoga,7
rite,sacred,8
rite,offering,9
rite,prescribed,10
omen,boundary,1
omen,basket,2
omen,corpse,3
omen,eaves,4
omen,reed,5
omen,pole,6
omen,dried,7
omen,burial,8
omen,famine,9
omen,bundle,10
contract,credit,1
contract,duty,2
contract,recovery,3
contract,withdraw,4
contract,appeal,5
contract,price,6
contract,receipt,7
contract,expense,8
contract,submit,9
contract,survey,10
shaft,furnace,1
shaft,socket,2
shaft,casing,3
shaft,wheel,4
shaft,steel,5
shaft,layer,6
shaft,gauge,7
shaft,crank,8
shaft,hopper,9
shaft,coupling,10
kick,knock,1
kick,jump,2
kick,spill,3
kick,pick,4
kick,pinch,5
kick,bump,6
kick,crazy,7
kick,get,8
kick,whistle,9
kick,bother,10
jewel,peacock,1
jewel,penance,2
jewel,heroism,3
jewel,emerald,4
jewel,disrespect,5
jewel,prosperity,6
jewel,ascetic,7
jewel,adoration,8
jewel,splendour,9
jewel,pride,10
interior,exterior,1
interior,subsequent,2
interior,excrement,3
interior,extended,4
interior,horizon,5
interior,decoration,6
interior,vertical,7
interior,remaining,8
interior,approaching,9
interior,remainder,10
pod,seed,1
pod,cloth,2
pod,mortar,3
pod,thread,4
pod,bundle,5
pod,stalk,6
pod,grain,7
pod,worm,8
pod,testicle,9
pod,stool,10
fleet,draught,1
fleet,liberty,2
fleet,fillet,3
fleet,clad,4
fleet,eloquence,5
fleet,oratory,6
fleet,plain,7
fleet,defence,8
fleet,bold,9
fleet,mournful,10
pillar,wicked,1
pillar,riches,2
pillar,brightness,3
pillar,delight,4
pillar,deceit,5
pillar,likeness,6
pillar,reproach,7
pillar,reverence,8
pillar,hire,9
pillar,potter,10
health,prices,1
health,hour,2
health,hours,3
health,room,4
health,cost,5
health,success,6
health,prize,7
health,novel,8
health,income,9
health,picture,10
danger,opinion,1
danger,importance,2
danger,force,3
danger,courage,4
danger,dangers,5
danger,purpose,6
danger,advantage,7
danger,crime,8
danger,attention,9
danger,opinions,10
shepherd,pasture,1
shepherd,shepherds,2
shepherd,linen,3
shepherd,lamb,4
shepherd,oath,5
shepherd,baker,6
shepherd,vineyard,7
shepherd,booty,8
shepherd,rob,9
shepherd,builder,10
removal,deterioration,1
removal,enlargement,2
removal,preservation,3
removal,impropriety,4
removal,deduction,5
removal,stimulating,6
removal,mounting,7
removal,evacuation,8
removal,suppression,9
removal,producer,10
censure,versed,1
censure,perceptible,2
censure,lustre,3
censure,cessation,4
censure,assemblage,5
censure,assent,6
censure,solicitation,7
censure,agitation,8
censure,pleasing,9
censure,fitness,10
angel,angels,1
angel,prophets,2
angel,resurrection,3
angel,prophet,4
angel,merciful,5
angel,miracle,6
angel,prayer,7
angel,mercy,8
angel,eternity,9
angel,forgiveness,10
pond,peacock,1
pond,elephant,2
pond,necklace,3
pond,crow,4
pond,jasmine,5
pond,moon,6
pond,excellent,7
pond,wealth,8
pond,aquatic,9
pond,sage,10
product,organization,1
product,financial,2
product,economy,3
product,technology,4
product,investment,5
product,schedule,6
product,network,7
product,industry,8
product,reaction,9
product,membership,10
occasion,conduct,1
occasion,fault,2
occasion,occasions,3
occasion,circumstances,4
occasion,fortune,5
occasion,disposition,6
occasion,respects,7
occasion,undertaking,8
occasion,pleasure,9
occasion,physician,10
merit,virtue,1
merit,superior,2
merit,inferior,3
merit,reverence,4
merit,gems,5
merit,fabulous,6
merit,pure,7
merit,attendants,8
merit,eminent,9
merit,lust,10
vein,vault,1
vein,draught,2
vein,mould,3
vein,balm,4
vein,artery,5
vein,painter,6
vein,tack,7
vein,mint,8
vein,pear,9
vein,cellar,10
castle,purse,1
castle,knight,2
castle,parish,3
castle,bargain,4
castle,lodgings,5
castle,fortress,6
castle,linen,7
castle,draught,8
castle,cathedral,9
castle,bishop,10
com,print,1
com,deli,2
com,pen,3
com,fencing,4
com,lock,5
com,trick,6
com,mint,7
com,shoe,8
com,cards,9
com,paving,10
monkey,poison,1
monkey,tortoise,2
monkey,drum,3
monkey,waist,4
monkey,snake,5
monkey,pepper,6
monkey,bracelet,7
monkey,season,8
monkey,tree,9
monkey,navel,10
fur,willow,1
fur,furs,2
fur,ice,3
fur,fox,4
fur,snow,5
fur,seal,6
fur,berry,7
fur,winter,8
fur,geese,9
fur,lichen,10
tax,savings,1
tax,agency,2
tax,security,3
tax,insurance,4
tax,income,5
tax,assets,6
tax,damage,7
tax,exchange,8
tax,financial,9
tax,investment,10
cost,latest,1
cost,room,2
cost,hour,3
cost,hours,4
cost,traffic,5
cost,prices,6
cost,desk,7
cost,street,8
cost,train,9
cost,costs,10
surname,emperor,1
surname,diagrams,2
surname,emperors,3
surname,dynasty,4
surname,posterity,5
surname,tablet,6
surname,characters,7
surname,radicals,8
surname,magistrate,9
surname,strokes,10
purchase,survey,1
purchase,exchange,2
purchase,mortgage,3
purchase,demand,4
purchase,delivery,5
purchase,deposit,6
purchase,receipt,7
purchase,freight,8
purchase,cancel,9
purchase,contract,10
bladder,bone,1
bladder,liver,2
bladder,intestines,3
bladder,fox,4
bladder,rectum,5
bladder,flea,6
bladder,intestine,7
bladder,skull,8
bladder,ribs,9
bladder,cartilage,10
chain,wheel,1
chain,lock,2
chain,bolt,3
chain,sheet,4
chain,plaster,5
chain,mould,6
chain,bearer,7
chain,shoe,8
chain,trough,9
chain,collar,10
aim,dreadful,1
aim,elm,2
aim,manly,3
aim,torment,4
aim,stain,5
aim,neglect,6
aim,madness,7
aim,decay,8
aim,peril,9
aim,hint,10
joke,parade,1
joke,nuisance,2
joke,amuse,3
joke,switch,4
joke,shop,5
joke,idiot,6
joke,upset,7
joke,blond,8
joke,spare,9
joke,shy,10
law,proof,1
law,wines,2
law,auction,3
law,court,4
law,estate,5
law,trial,6
law,execution,7
law,soldier,8
law,value,9
law,voting,10
intent,wanton,1
intent,abiding,2
intent,longing,3
intent,aggregate,4
intent,sprung,5
intent,array,6
intent,observance,7
intent,enjoyment,8
intent,restraining,9
intent,surpassing,10
grove,yoke,1
grove,trumpet,2
grove,thicket,3
grove,bordering,4
grove,ruddy,5
grove,trappings,6
grove,fury,7
grove,craggy,8
grove,decay,9
grove,flock,10
creation,manifestation,1
creation,acquisition,2
creation,creator,3
creation,devotion,4
creation,worldly,5
creation,separation,6
creation,eternal,7
creation,annihilation,8
creation,hostility,9
creation,purification,10
mushroom,caterpillar,1
mushroom,wasp,2
mushroom,frog,3
mushroom,hoe,4
mushroom,mushrooms,5
mushroom,dove,6
mushroom,snail,7
mushroom,charcoal,8
mushroom,termite,9
mushroom,potato,10
pet,bat,1
pet,bun,2
pet,pal,3
pet,rot,4
pet,pen,5
pet,sir,6
pet,jog,7
pet,rap,8
pet,tab,9
pet,bar,10
supply,outline,1
supply,failure,2
supply,risk,3
supply,progress,4
supply,demand,5
supply,surrender,6
supply,approval,7
supply,scale,8
supply,improvement,9
supply,invest,10
view,notice,1
view,demand,2
view,exhibition,3
view,supply,4
view,issue,5
view,question,6
view,admit,7
view,public,8
view,progress,9
view,views,10
education,national,1
education,conference,2
education,committee,3
education,educational,4
education,economics,5
education,policy,6
education,department,7
education,industry,8
education,industrial,9
education,economic,10
shine,tremble,1
shine,surround,2
shine,embrace,3
shine,destroy,4
shine,roar,5
shine,sprinkle,6
shine,conquer,7
shine,approach,8
shine,arise,9
shine,surpass,10
scrap,dummy,1
scrap,overhaul,2
scrap,mess,3
scrap,breakdown,4
scrap,fittings,5
scrap,skid,6
scrap,sheer,7
scrap,shorthand,8
scrap,clutch,9
scrap,orgy,10
wheat,dough,1
wheat,leather,2
wheat,fodder,3
wheat,mule,4
wheat,saddle,5
wheat,bread,6
wheat,barley,7
wheat,flour,8
wheat,sheep,9
wheat,bricks,10
insurance,traffic,1
insurance,agency,2
insurance,emergency,3
insurance,insured,4
insurance,savings,5
insurance,shipping,6
insurance,registered,7
insurance,securities,8
insurance,broadcasting,9
insurance,cost,10
tendency,tending,1
tendency,quality,2
tendency,extreme,3
tendency,impulse,4
tendency,belief,5
tendency,essential,6
tendency,sudden,7
tendency,capable,8
tendency,severe,9
tendency,regulating,10
jungle,curry,1
jungle,rice,2
jungle,bamboo,3
jungle,fruit,4
jungle,tiger,5
jungle,bamboos,6
jungle,waist,7
jungle,buffalo,8
jungle,tree,9
jungle,basket,10
rubbish,saucepan,1
rubbish,parcel,2
rubbish,skim,3
rubbish,scaffolding,4
rubbish,slope,5
rubbish,packet,6
rubbish,diarrhoea,7
rubbish,limp,8
rubbish,fibre,9
rubbish,trousers,10
bang,pang,1
bang,sang,2
bang,bun,3
bang,hang,4
bang,catch,5
bang,chop,6
bang,knuckles,7
bang,lap,8
bang,scare,9
bang,tang,10
ease,resolution,1
ease,disgrace,2
ease,sordid,3
ease,esteem,4
ease,eloquence,5
ease,elegance,6
ease,earnest,7
ease,cunning,8
ease,pretence,9
ease,wholesome,10
pit,lip,1
pit,worm,2
pit,jar,3
pit,knot,4
pit,tin,5
pit,bran,6
pit,mortar,7
pit,ear,8
pit,hip,9
pit,lap,10
value,force,1
value,opinion,2
value,defence,3
value,proportion,4
value,public,5
value,importance,6
value,supply,7
value,effect,8
value,free,9
value,greater,10
rock,rocks,1
rock,cliff,2
rock,cave,3
rock,spear,4
rock,water,5
rock,berries,6
rock,sand,7
rock,hole,8
rock,digging,9
rock,knee,10
cash,draft,1
cash,paper,2
cash,discount,3
cash,capital,4
cash,postal,5
cash,customs,6
cash,record,7
cash,urgent,8
cash,detective,9
cash,percentage,10
sailor,glove,1
sailor,deck,2
sailor,violin,3
sailor,cabin,4
sailor,publisher,5
sailor,housekeeper,6
sailor,pulpit,7
sailor,lighthouse,8
sailor,telescope,9
sailor,glass,10
purity,separation,1
purity,excellence,2
purity,splendour,3
purity,agitation,4
purity,adoration,5
purity,destruction,6
purity,eternal,7
purity,enmity,8
purity,greatness,9
purity,distress,10
prick,tumble,1
prick,soften,2
prick,recover,3
prick,spur,4
prick,stuff,5
prick,vault,6
prick,grow,7
prick,unravel,8
prick,lodging,9
prick,reconcile,10
stripe,swarm,1
stripe,brood,2
stripe,splinter,3
stripe,sting,4
stripe,snort,5
stripe,bruise,6
stripe,blaze,7
stripe,notch,8
stripe,sickly,9
stripe,wrinkle,10
yard,barrel,1
yard,cab,2
yard,soap,3
yard,biscuit,4
yard,hatch,5
yard,tailor,6
yard,mite,7
yard,funnel,8
yard,gallon,9
yard,plate,10
weight,powder,1
weight,coin,2
weight,vessel,3
weight,wheel,4
weight,breadth,5
weight,heat,6
weight,metals,7
weight,account,8
weight,gold,9
weight,cloth,10
snail,palm,1
snail,trap,2
snail,mosquito,3
snail,scar,4
snail,pineapple,5
snail,tree,6
snail,wasp,7
snail,flea,8
snail,lizard,9
snail,dove,10
revolution,reform,1
revolution,revolutionary,2
revolution,democracy,3
revolution,patriotic,4
revolution,capitalist,5
revolution,materialism,6
revolution,democratic,7
revolution,communism,8
revolution,evolution,9
revolution,organic,10
novel,failure,1
novel,criticism,2
novel,prices,3
novel,politics,4
novel,success,5
novel,hours,6
novel,smile,7
novel,policy,8
novel,politician,9
novel,industry,10
acid,nitrate,1
acid,oxide,2
acid,chloride,3
acid,angle,4
acid,potassium,5
acid,zinc,6
acid,phosphate,7
acid,hydrogen,8
acid,nitrogen,9
acid,magnetism,10
para,una,1
para,papa,2
para,salsa,3
para,mama,4
para,mesa,5
para,persona,6
para,macho,7
para,tango,8
para,gala,9
para,uncooked,10
dealer,premium,1
dealer,indisputable,2
dealer,intrigue,3
dealer,manufacturer,4
dealer,reformer,5
dealer,animation,6
dealer,exorbitant,7
dealer,balance,8
dealer,relief,9
dealer,manufacture,10
nickname,nicknames,1
nickname,witch,2
nickname,drizzle,3
nickname,errand,4
nickname,porridge,5
nickname,chest,6
nickname,greeting,7
nickname,lazy,8
nickname,grazing,9
nickname,game,10
college,election,1
college,hotel,2
college,electricity,3
college,scene,4
college,education,5
college,operation,6
college,students,7
college,company,8
college,police,9
college,department,10
privilege,prerogative,1
privilege,amends,2
privilege,tedious,3
privilege,merry,4
privilege,deprive,5
privilege,clergy,6
privilege,borough,7
privilege,replication,8
privilege,counterfeit,9
privilege,dainty,10
south,north,1
south,west,2
south,east,3
south,southern,4
south,northern,5
south,eastern,6
south,western,7
south,names,8
south,found,9
south,northwest,10
bath,train,1
bath,signature,2
bath,excuse,3
bath,postage,4
bath,bill,5
bath,towel,6
bath,admission,7
bath,cost,8
bath,concert,9
bath,lunch,10
laughter,applause,1
laughter,voice,2
laughter,remark,3
laughter,smile,4
laughter,memory,5
laughter,task,6
laughter,clock,7
laughter,health,8
laughter,prices,9
laughter,sheer,10
proposal,election,1
proposal,candidate,2
proposal,criticism,3
proposal,audience,4
proposal,prices,5
proposal,failure,6
proposal,scene,7
proposal,policy,8
proposal,question,9
proposal,politics,10
fountain,infamous,1
fountain,evident,2
fountain,tyrant,3
fountain,unfortunate,4
fountain,wonderful,5
fountain,vineyard,6
fountain,hire,7
fountain,veil,8
fountain,filth,9
fountain,astonishment,10
hero,heroism,1
hero,prosperity,2
hero,jewel,3
hero,superiority,4
hero,prosperous,5
hero,concealment,6
hero,beauty,7
hero,dwelling,8
hero,adoration,9
hero,sorrow,10
store,vacation,1
store,restaurant,2
store,station,3
store,railroad,4
store,bathtub,5
store,dining,6
store,truck,7
store,airplane,8
store,gasoline,9
store,candy,10
science,power,1
science,existing,2
science,organ,3
science,equator,4
science,knowledge,5
science,union,6
science,substance,7
science,qualities,8
science,air,9
science,figure,10
execution,prejudice,1
execution,deposition,2
execution,alienation,3
execution,credit,4
execution,vault,5
execution,circumstantial,6
execution,jurisdiction,7
execution,declaration,8
execution,trustee,9
execution,duty,10
inn,null,1
inn,nun,2
inn,inns,3
inn,lull,4
inn,gilt,5
inn,elm,6
inn,mitt,7
inn,aim,8
inn,dill,9
inn,tin,10
charity,grace,1
charity,charitable,2
charity,genius,3
charity,curiosity,4
charity,infancy,5
charity,secrecy,6
charity,acquaintance,7
charity,piety,8
charity,credit,9
charity,duty,10
toy,bottle,1
toy,candy,2
toy,diaper,3
toy,tooth,4
toy,leak,5
toy,chick,6
toy,haircut,7
toy,lemon,8
toy,brush,9
toy,towel,10
gun,nail,1
gun,gunpowder,2
gun,hammer,3
gun,pen,4
gun,bullet,5
gun,needle,6
gun,ladder,7
gun,trigger,8
gun,bellows,9
gun,tooth,10
mist,misty,1
mist,breeze,2
mist,pool,3
mist,spade,4
mist,claw,5
mist,loop,6
mist,cinder,7
mist,ridge,8
mist,brow,9
mist,spark,10
length,edge,1
length,edges,2
length,ends,3
length,size,4
length,smaller,5
length,larger,6
length,surface,7
length,weaving,8
length,lengths,9
length,rounded,10
lease,mortgage,1
lease,receipt,2
lease,invest,3
lease,execution,4
lease,register,5
lease,mitigate,6
lease,fancy,7
lease,settle,8
lease,trustee,9
lease,trial,10
worship,caste,1
worship,wealth,2
worship,universe,3
worship,enjoyment,4
worship,virtuous,5
worship,idol,6
worship,prosperity,7
worship,pulse,8
worship,incarnation,9
worship,inferior,10
rag,slipper,1
rag,spark,2
rag,band,3
rag,stitch,4
rag,jolt,5
rag,hinge,6
rag,lock,7
rag,hiss,8
rag,crutch,9
rag,gulp,10
undertaking,conduct,1
undertaking,sentiments,2
undertaking,conclusion,3
undertaking,nature,4
undertaking,occasion,5
undertaking,promise,6
undertaking,consideration,7
undertaking,pleasure,8
undertaking,favourable,9
undertaking,relation,10
nail,lock,1
nail,hammer,2
nail,fork,3
nail,mend,4
nail,cork,5
nail,claw,6
nail,candle,7
nail,curl,8
nail,bell,9
nail,knuckle,10
cod,fest,1
cod,cat,2
cod,cons,3
cod,max,4
cod,medic,5
cod,belong,6
cod,rep,7
cod,capitol,8
cod,veg,9
cod,cal,10
fox,wolf,1
fox,fork,2
fox,moss,3
fox,duck,4
fox,foxes,5
fox,bladder,6
fox,willow,7
fox,goose,8
fox,bone,9
fox,needle,10
club,clubs,1
club,corner,2
club,beach,3
club,box,4
club,pudding,5
club,game,6
club,golf,7
club,rock,8
club,accident,9
club,baby,10
leather,saddle,1
leather,spindle,2
leather,wool,3
leather,horse,4
leather,iron,5
leather,vein,6
leather,plaster,7
leather,strap,8
leather,shoe,9
leather,bran,10
kid,bucket,1
kid,mug,2
kid,flip,3
kid,dough,4
kid,kids,5
kid,brand,6
kid,lamb,7
kid,butt,8
kid,dump,9
kid,boss,10
lawyer,prisoner,1
lawyer,dentist,2
lawyer,climate,3
lawyer,drawer,4
lawyer,room,5
lawyer,stamps,6
lawyer,stairs,7
lawyer,window,8
lawyer,politician,9
lawyer,cost,10
union,dramatic,1
union,organ,2
union,science,3
union,production,4
union,opposition,5
union,united,6
union,collection,7
union,vital,8
union,expansion,9
union,liberation,10
beauty,wealth,1
beauty,fame,2
beauty,prosperity,3
beauty,friendship,4
beauty,pride,5
beauty,ignorance,6
beauty,happiness,7
beauty,worldly,8
beauty,purity,9
beauty,pleasure,10
awe,pit,1
awe,mourning,2
awe,empty,3
awe,wail,4
awe,mound,5
awe,mourn,6
awe,desolate,7
awe,proclamation,8
awe,dread,9
awe,conceal,10
engagement,acquaintance,1
engagement,disposition,2
engagement,expectation,3
engagement,proposition,4
engagement,impression,5
engagement,suspicion,6
engagement,labour,7
engagement,gain,8
engagement,disposed,9
engagement,consideration,10
boat,boats,1
boat,tide,2
boat,shore,3
boat,fish,4
boat,paddle,5
boat,waves,6
boat,fishing,7
boat,paddling,8
boat,net,9
boat,rope,10
tent,tents,1
tent,moist,2
tent,colt,3
tent,desert,4
tent,eloquent,5
tent,marrow,6
tent,deceit,7
tent,tumult,8
tent,beard,9
tent,crooked,10
stroke,puff,1
stroke,sly,2
stroke,stave,3
stroke,reel,4
stroke,mould,5
stroke,stuff,6
stroke,trick,7
stroke,gutter,8
stroke,tack,9
stroke,whim,10
folk,gang,1
folk,major,2
folk,mobile,3
folk,folklore,4
folk,ensemble,5
folk,cultural,6
folk,carefree,7
folk,auditorium,8
folk,role,9
folk,local,10
desk,traffic,1
desk,room,2
desk,window,3
desk,street,4
desk,telephone,5
desk,glasses,6
desk,cost,7
desk,latest,8
desk,park,9
desk,train,10
actor,submarine,1
actor,vehicle,2
actor,window,3
actor,artist,4
actor,actress,5
actor,novel,6
actor,success,7
actor,ideas,8
actor,dramatic,9
actor,holiday,10
eagle,owl,1
eagle,knee,2
eagle,bone,3
eagle,brother-in-law,4
eagle,squirrel,5
eagle,blanket,6
eagle,creek,7
eagle,foot,8
eagle,nephew,9
eagle,berries,10
rot,hiss,1
rot,sting,2
rot,spin,3
rot,sharpen,4
rot,ring,5
rot,itch,6
rot,fade,7
rot,frighten,8
rot,lad,9
rot,fold,10
freight,subscriber,1
freight,tariff,2
freight,cabin,3
freight,shipping,4
freight,warehouse,5
freight,credit,6
freight,receipt,7
freight,exchange,8
freight,delivery,9
freight,subscription,10
beast,beasts,1
beast,stout,2
beast,strife,3
beast,swelling,4
beast,haste,5
beast,riches,6
beast,kindred,7
beast,barren,8
beast,bounding,9
beast,abundance,10
agency,insurance,1
agency,emergency,2
agency,engineering,3
agency,registration,4
agency,broadcasting,5
agency,fund,6
agency,currency,7
agency,savings,8
agency,occupational,9
agency,finance,10
spark,hinge,1
spark,crutch,2
spark,stocking,3
spark,puddle,4
spark,bolster,5
spark,claw,6
spark,lock,7
spark,slipper,8
spark,spade,9
spark,quarry,10
flow,surround,1
flow,destroy,2
flow,approach,3
flow,shine,4
flow,cease,5
flow,incline,6
flow,perceive,7
flow,tremble,8
flow,flowing,9
flow,lasting,10
fog,ankle,1
fog,midnight,2
fog,snow,3
fog,ice,4
fog,weather,5
fog,cold,6
fog,shelf,7
fog,smoke,8
fog,warm,9
fog,dog,10
sheep,cattle,1
sheep,goats,2
sheep,goat,3
sheep,lambs,4
sheep,calf,5
sheep,grazing,6
sheep,herd,7
sheep,pasture,8
sheep,leather,9
sheep,donkey,10
production,industry,1
